tweet,date,id,location,id_user,score
RT @ChrisJBakke: BREAKING: Elon Musk is the first person in 70 years to successfully create new housing in San Francisco. https://t.co/55j1…,2022-12-07 23:59:16+00:00,1600641121679556610,"New York, USA",73163090,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @RepAdamSchiff: On Elon Musk's Twitter:

- Slurs against Black people have tripled
- Slurs against women are up 33%
- Slurs against Jewi…",2022-12-08 23:59:59+00:00,1601003691242201088,SOMEWHERE IN JUPITER,1425072587399385093,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.6486}"
"RT @PamelaHensley22: Jack Dorsey urges Elon Musk to release all the ""Twitter Files."" So why didn't Jack do that?",2022-12-08 23:59:58+00:00,1601003686821781504,,1099326672,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @MollyJongFast: Lol https://t.co/HpaSgiUuIF,2022-12-08 23:59:58+00:00,1601003684460056577,,103275612,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @ChuckCallesto: BREAKING REPORT: Adam Schiff absolutely humiliated after getting FACT CHECKED BY ELON MUSK for falsely claiming that hat…,2022-12-08 23:59:57+00:00,1601003680299638784,Canada,810234389812613120,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}"
RT @CerfiaFR: 🇫🇷 FLASH | Bernard #Arnault est redevenu l’homme le plus riche du monde selon #Forbes et dépasse désormais Elon #Musk avec un…,2022-12-08 23:59:56+00:00,1601003678533439488,"Nanterre, France",838442516,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4005}"
RT @TheOnion: Elon Musk Worried He Won’t Have Enough Twitter Employees Left To Fire On Christmas Eve https://t.co/raLWDda8MZ https://t.co/E…,2022-12-08 23:59:55+00:00,1601003673001562114,"St Paul, MN",1197875194792202240,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @OMGno2trump: I'm telling you that Elon Musk is weaponizing Twitter for propaganda and disinformation.  Start making plans to leave.  It…,2022-12-08 23:59:53+00:00,1601003664176730112,"Kentucky, USA",213047019,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.5574}"
"RT @libe: 💰 Bernard Arnault est l'homme le plus riche du monde, devant Elon Musk. En 10 ans, il a multiplié x6 son patrimoine

Lire plus :…",2022-12-08 23:59:52+00:00,1601003659252625409,"Ile-de-France, France",1526610212324618242,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.296}"
RT @ChuckCallesto: BREAKING REPORT: Adam Schiff absolutely humiliated after getting FACT CHECKED BY ELON MUSK for falsely claiming that hat…,2022-12-08 23:59:51+00:00,1601003654697275394,United States,498261810,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @JohnnaCrider1: I appreciate Elon Musk and his dedication, kindness and love for humanity.",2022-12-08 23:59:50+00:00,1601003653371858945,"Alabama, USA",1519529509896302593,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4005}"
"RT @RepAdamSchiff: On Elon Musk's Twitter:

- Slurs against Black people have tripled
- Slurs against women are up 33%
- Slurs against Jewi…",2022-12-08 23:59:50+00:00,1601003651396677634,USA,1370854838276345858,"{'neg': 0.0, 'neu': 0.503, 'pos': 0.497, 'compound': 0.872}"
RT @EddieZipperer: This MSNBC piece accuses @elonmusk of disproportionally suspending left-wing accounts (based on entirely anecdotal evide…,2022-12-08 23:59:49+00:00,1601003649538265089,,1586752473766760452,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @silvionavarro: Isso é de uma gravidade sem tamanho. Pode ser o primeiro passo para desmascarar algo muito, mas muito sujo.

Keep going,…",2022-12-08 23:59:49+00:00,1601003648971984896,,1404986638569283586,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.34}"
RT @Byron_Wan: Will Tom Zhu and his team from China still obey Chinese law or do CCP’s bidding when required? https://t.co/tjGYVSaJqu,2022-12-08 23:59:49+00:00,1601003646866837504,Canada,703993530,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @RepAdamSchiff: When he's not sabotaging safeguards against digital misinformation and hate, 

Or laying off thousands of employees,

El…",2022-12-08 23:59:49+00:00,1601003646476603394,"Big bad city, East Coast USA",19196632,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @thebradfordfile: Elon Musk publicly calling out liars like Hillary Clinton, Adam Schiff, and Elizabeth Warren is the very best of twitt…",2022-12-08 23:59:48+00:00,1601003641837563904,GA,36655389,"{'neg': 0.334, 'neu': 0.666, 'pos': 0.0, 'compound': -0.7927}"
"RT @OccupyDemocrats: BREAKING: Twitter CEO Elon Musk reinstates the banned Twitter account of Trump associate Roger Stone, who helped Trump…",2022-12-08 23:59:47+00:00,1601003638625038336,"California, USA",1364821430,"{'neg': 0.116, 'neu': 0.646, 'pos': 0.238, 'compound': 0.5563}"
RT @OleShonko: Elon musk has changed Twitter like button from ❤️ to 💙 https://t.co/RJueV7OHyS,2022-12-08 23:59:45+00:00,1601003631544700928,,1574823327473930240,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.4588}"
"RT @rico_brick: EU-Mann Breton droht mit Strafzahlungen &amp; weitere Maßnahmen: ""Niemand sollte sich täuschen: Wir werden das auch tun, wenn e…",2022-12-08 23:59:44+00:00,1601003626306027521,European Union/Born in Athens,712439909143937024,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}"
"Picking Politics over Pollution!
“House Democrats abruptly cancel Big #Oil hearing where Elon Musk was scheduled to… https://t.co/c9oErnwBgc",2022-12-08 23:59:44+00:00,1601003625744158722,"Frostburg, MD",892064924477816835,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @thebradfordfile: Elon Musk publicly calling out liars like Hillary Clinton, Adam Schiff, and Elizabeth Warren is the very best of twitt…",2022-12-08 23:59:43+00:00,1601003623256797185,,1454085272694661123,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.3164}"
"RT @jimmy_wales: This is one of the best articles about how Wikipedia works that I have ever seen:

https://t.co/8JoLph7O4s",2022-12-08 23:59:42+00:00,1601003619498631168,"Paris, France",72031697,"{'neg': 0.116, 'neu': 0.646, 'pos': 0.238, 'compound': 0.5563}"
"@m00seknuck13 @Sizelovr99 @Falkenlurch @elizableu @elonmusk Sizelove99,
https://t.co/tLK3WGpCOl",2022-12-08 23:59:42+00:00,1601003617644736512,"San Jose, CA (Silicon Valley)",28936899,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}"
RT @MattWallace888: Elon Musk has turned Twitter into the only trustworthy social media company!,2022-12-08 23:59:41+00:00,1601003613023014912,,1500220604431044609,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @ProgressiveTex: Elon Musk discriminated against women. Surprise. #ProudBlue22 #DemVoice1,2022-12-08 23:59:37+00:00,1601003599383121922,Atlanta,924616158,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.5983}"
RT @TheOnion: Elon Musk Worried He Won’t Have Enough Twitter Employees Left To Fire On Christmas Eve https://t.co/raLWDda8MZ https://t.co/E…,2022-12-08 23:59:36+00:00,1601003593670152192,"Carson, CA",843573812968927232,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}"
"RT @ChuckCallesto: They're getting squirmy now that they can't get away with lying.. 🤣🤣

Read More: 👇🏽

https://t.co/Xjozz80KTo",2022-12-08 23:59:35+00:00,1601003588834451456,"Tennessee, USA",1585418441984512000,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.5574}"
"RT @thebradfordfile: Elon Musk publicly calling out liars like Hillary Clinton, Adam Schiff, and Elizabeth Warren is the very best of twitt…",2022-12-08 23:59:35+00:00,1601003588058501121,,1433816626072211459,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Elon Musk: Twitter Files to Expose All Hidden Data on Social Media; Jack Dorsey’s Management has One Too? https://t.co/fN2d8YqJuE,2022-12-08 23:59:34+00:00,1601003585751220224,,970075125662990336,"{'neg': 0.116, 'neu': 0.646, 'pos': 0.238, 'compound': 0.5563}"
RT @MattWallace888: Elon Musk has turned Twitter into the only trustworthy social media company!,2022-12-08 23:59:34+00:00,1601003585612894208,,1589334762833018886,"{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.1531}"
RT @ChuckCallesto: BREAKING REPORT: Adam Schiff absolutely humiliated after getting FACT CHECKED BY ELON MUSK for falsely claiming that hat…,2022-12-08 23:59:34+00:00,1601003584019386369,,1421220785864204289,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.5983}"
RT @MattWallace888: Elon Musk has turned Twitter into the only trustworthy social media company!,2022-12-08 23:59:33+00:00,1601003582681071616,,1565712039745654785,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4005}"
RT @MattWallace888: Elon Musk has turned Twitter into the only trustworthy social media company!,2022-12-08 23:59:33+00:00,1601003581427298304,"Virginia, USA",257152262,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.5983}"
"Elon Musk, we're calling you
To help us with our journey anew
We know it's a big ask
But we're ready to make this t… https://t.co/6elIpevW8n",2022-12-08 23:59:33+00:00,1601003578742648833,,2361623101,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.5983}"
"RT @TheLastRefuge2: Look at the presentation of how this guy was being positioned (early '21), in the context of the timing of the Trump Tr…",2022-12-08 23:59:32+00:00,1601003576960045056,#MAGA  CONGRESS YOU WORK FOR US - DO YOUR JOB!,48409823,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6249}"
"RT @ericareport: Since Elon Musk bought Twitter:

- Slurs against Black people have tripled
- Slurs against women are up 33%
- Slurs agains…",2022-12-08 23:59:31+00:00,1601003572170457089,,1300946338960424960,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @seobnator: ever since elon musk took over twitter ggs have been declining.. this is his fault,2022-12-08 23:59:30+00:00,1601003566994690048,they/she • kurdish iranian ! ,1147572703467098112,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @CollinRugg: Elon Musk caught the FBI in bed with Twitter and exposed it for the whole world to see.

I love New Twitter.",2022-12-08 23:59:29+00:00,1601003563081031681,"Barberton, South Africa",1227828996,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.4019}"
"RT @RepAdamSchiff: On Elon Musk's Twitter:

- Slurs against Black people have tripled
- Slurs against women are up 33%
- Slurs against Jewi…",2022-12-08 23:59:29+00:00,1601003562544209920,boandsunny,2190334998,"{'neg': 0.049, 'neu': 0.792, 'pos': 0.158, 'compound': 0.5994}"
"@Beard_Vet Why are there so many people that think Elon Musk is releasing the contents of Hunter's laptop?
Musk is… https://t.co/hqlbA6x9mk",2022-12-08 23:59:27+00:00,1601003557503008768,,1504224012431331334,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @ChuckCallesto: BREAKING REPORT: Adam Schiff absolutely humiliated after getting FACT CHECKED BY ELON MUSK for falsely claiming that hat…,2022-12-08 23:59:27+00:00,1601003557385228288,Not Russia ,337478760,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @accountabletech: Do advertisers really want their content next to posts from white supremacists?

Maybe they should think twice about w…",2022-12-08 23:59:25+00:00,1601003548036079617,"Den Haag, Nederland",376920145,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4005}"
RT @Byron_Wan: Will Tom Zhu and his team from China still obey Chinese law or do CCP’s bidding when required? https://t.co/tjGYVSaJqu,2022-12-08 23:59:25+00:00,1601003545141968896,"Los Angeles, CA",2888593734,"{'neg': 0.089, 'neu': 0.841, 'pos': 0.071, 'compound': -0.1045}"
"Pilin? Que carajos es eso? Se llama Elon Musk, porque es asquerosamente rico... https://t.co/ipVwdNmIlq",2022-12-08 23:59:23+00:00,1601003540709019649,,989755431592460288,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"Topping my Tweeted Times: Elon Musk Brings in Cousins, Confidants, and Bari Weiss to Twitter… https://t.co/d8HF4OMSY6",2022-12-08 23:59:23+00:00,1601003540423606272,"here, now",7474622,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"Top story: Elon Musk Brings in Cousins, Confidants, and Bari Weiss to Twitter https://t.co/81ORvko29K, see more https://t.co/xQorfIpuux",2022-12-08 23:59:23+00:00,1601003538959765506,"Ontario, Canada",8381832,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @thebradfordfile: Can you feel the shift? Democrats are losing the narrative. Elon Musk is a game-changer.,2022-12-08 23:59:23+00:00,1601003537810350080,,1519033461327241217,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.2023}"
RT @TaraBull808: Lying scumbags like @RepAdamSchiff continue to paint Twitter in a negative light with false claims yet fail to recognize E…,2022-12-08 23:59:23+00:00,1601003537567166465,,1589441885877067776,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.3818}"
RT @stratosphere53: Kyle Rittenhouse and Nicholas Sandmann requested something from Elon Musk that has Democrats nervous https://t.co/FvAa5…,2022-12-08 23:59:23+00:00,1601003536791502850,Atlanta,50626909,"{'neg': 0.352, 'neu': 0.565, 'pos': 0.083, 'compound': -0.8442}"
@tompayne36 @johnwalters_sd @Jason @RepAdamSchiff @RepMarkTakano https://t.co/kh1VaKhms2,2022-12-08 23:59:22+00:00,1601003533385416705,Arkansas,223153775,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.2732}"
https://t.co/filSI5zy3m,2022-12-08 23:59:20+00:00,1601003527429820416,"Tilburg, Nederland",17086226,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@salesanak Elon Musk fazendo foguete e a grt c medo de macumba,2022-12-08 23:59:20+00:00,1601003526872002560,"Volta Redonda, Brasil",1189304145058160644,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @JohnnaCrider1: I appreciate Elon Musk and his dedication, kindness and love for humanity.",2022-12-08 23:59:20+00:00,1601003525214871552,,1434912022387310597,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @thebradfordfile: Can you feel the shift? Democrats are losing the narrative. Elon Musk is a game-changer.,2022-12-08 23:59:19+00:00,1601003520970588160,,1506085552851853314,"{'neg': 0.0, 'neu': 0.503, 'pos': 0.497, 'compound': 0.872}"
https://t.co/02PvkoVi91,2022-12-08 23:59:19+00:00,1601003520098205696,U.S.A.,41777647,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.3818}"
RT @ACTBrigitte: Elon Musk is a modern day Founding Father.,2022-12-08 23:59:18+00:00,1601003519669985280,,1586752473766760452,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @FNFunkinBot: Week 28 Leak: VS Crazy Frog , player as Elon Musk , in the White House https://t.co/l1Yaa4K8nT",2022-12-08 23:59:18+00:00,1601003518563086336,R.i.p @logan8yearold,1543779599196250119,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @navedelmisterio: Elon Musk se ha hecho eco de cómo Twitter silenció el escándalo que afectó a en 2020 a Hunter Biden, hijo del actual p…",2022-12-08 23:59:18+00:00,1601003516809469952,Valencia,112667077,"{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5859}"
"RT @ikeTrump555: 【速報】ジャック・ドーシーがイーロン・マスクに「今すぐすべてを公開せよ」と呼びかけ

https://t.co/u1TLp1E2AF https://t.co/JTjv8BUFZQ",2022-12-08 23:59:17+00:00,1601003514544934912,,1426787245374115844,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.34}"
Kyle Rittenhouse and Nicholas Sandmann requested something from Elon Musk that has Democrats nervous https://t.co/FvAa5bmwWD,2022-12-08 23:59:16+00:00,1601003510241587201,Atlanta,50626909,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
I see people on Twitter who lean conservative claiming followers have spiked since Elon Musk took over. Great for t… https://t.co/DSPJRknWtX,2022-12-08 23:59:15+00:00,1601003506814500864,"Orange County, CA",80081100,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.2732}"
"RT @CollinRugg: BREAKING: The US Government has launched an investigation into Elon Musk's Neuralink.

Elon caught the Elites with their pa…",2022-12-08 23:59:15+00:00,1601003506248601600,Virginia,53581284,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.6249}"
"RT @thebradfordfile: Elon Musk publicly calling out liars like Hillary Clinton, Adam Schiff, and Elizabeth Warren is the very best of twitt…",2022-12-08 23:59:15+00:00,1601003504583479296,,1002547519639904258,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}"
RT @MattWallace888: Elon Musk has turned Twitter into the only trustworthy social media company!,2022-12-08 23:59:14+00:00,1601003502456963073,,1380282262172880898,"{'neg': 0.116, 'neu': 0.646, 'pos': 0.238, 'compound': 0.5563}"
RT @ChuckCallesto: BREAKING REPORT: Adam Schiff absolutely humiliated after getting FACT CHECKED BY ELON MUSK for falsely claiming that hat…,2022-12-08 23:59:13+00:00,1601003494974324737,,315466486,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.5983}"
@Abandoned_Tower @Falkenlurch @elizableu @elonmusk https://t.co/tLK3WGpCOl,2022-12-08 23:59:11+00:00,1601003490381156352,"San Jose, CA (Silicon Valley)",28936899,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4005}"
"RT @thebradfordfile: Elon Musk publicly calling out liars like Hillary Clinton, Adam Schiff, and Elizabeth Warren is the very best of twitt…",2022-12-08 23:59:11+00:00,1601003490138292224,"Vial #69, Wuhan, West Taiwan",1580967978350280706,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"So glad Elon Musk is cracking down on bots, you can rea- ah. https://t.co/AW5Bz7faQ9",2022-12-08 23:59:09+00:00,1601003480906285056,Clom,1312388819325382661,"{'neg': 0.116, 'neu': 0.646, 'pos': 0.238, 'compound': 0.5563}"
https://t.co/SVyb9m3YwD,2022-12-08 23:59:09+00:00,1601003478259638272,Shine Land ,16223534,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.5095}"
RT @Ozzi_Oficial: Elon Musk divulga documentos que revelam que o Twitter ajudou a fraudar eleições brasileiras para a CIA https://t.co/Pxfi…,2022-12-08 23:59:09+00:00,1601003478171914240,,1520045752482938880,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @thebradfordfile: Elon Musk publicly calling out liars like Hillary Clinton, Adam Schiff, and Elizabeth Warren is the very best of twitt…",2022-12-08 23:59:07+00:00,1601003473235251201,,95354681,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @MattWallace888: Do you support Elon Musk granting mass amnesty to all unfairly suspended accounts?,2022-12-08 23:59:07+00:00,1601003470852542465,,1518792321747271680,"{'neg': 0.116, 'neu': 0.646, 'pos': 0.238, 'compound': 0.5563}"
"RT @thebradfordfile: Elon Musk publicly calling out liars like Hillary Clinton, Adam Schiff, and Elizabeth Warren is the very best of twitt…",2022-12-08 23:59:07+00:00,1601003470496014336,"Geraldton, Western Australia",1394933885922807815,"{'neg': 0.154, 'neu': 0.597, 'pos': 0.249, 'compound': 0.2263}"
RT @EddieZipperer: This MSNBC piece accuses @elonmusk of disproportionally suspending left-wing accounts (based on entirely anecdotal evide…,2022-12-08 23:59:07+00:00,1601003470244356096,,1432176449453232136,"{'neg': 0.116, 'neu': 0.646, 'pos': 0.238, 'compound': 0.5563}"
RT @ChuckCallesto: BREAKING REPORT: Adam Schiff absolutely humiliated after getting FACT CHECKED BY ELON MUSK for falsely claiming that hat…,2022-12-08 23:59:06+00:00,1601003469162557441,Richmond Kentucky,26498165,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.34}"
RT @MattWallace888: Elon Musk has turned Twitter into the only trustworthy social media company!,2022-12-08 23:59:06+00:00,1601003467128328193,,1678314601,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4005}"
@KIL04JCK saudades meu amor elon musk te odeio,2022-12-08 23:59:05+00:00,1601003465177632768,"‎❛ 🔥 . . . 𝐰.αtergloɯ dı 𝐥.unα. ┈ 𝒅emon fıre ıs αll чou desıre. › 𝒅emon fıre, get closer, fıre. ٫ ❪ beetlejuıce & mчstıcαl sαlαmαnder ",1578893011215319047,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.5983}"
"RT @AP: Two women who lost their jobs at Twitter when Elon Musk took over are suing the company, claiming that last month's abrupt mass lay…",2022-12-08 23:59:05+00:00,1601003463160184832,"Denver, CO",1521851019344244736,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.6124}"
🚨 Elon Musk Sacks FBI Mole Inside Twitter https://t.co/Oyj2J2WBmk via @YouTube,2022-12-08 23:59:04+00:00,1601003460261908480,Free Speech Union member,1572142462721736704,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.5267}"
"@elonmusk

https://t.co/pw2UKfQMEe",2022-12-08 23:59:04+00:00,1601003458550988800,,1566157685418065924,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @ChuckCallesto: BREAKING REPORT: Adam Schiff absolutely humiliated after getting FACT CHECKED BY ELON MUSK for falsely claiming that hat…,2022-12-08 23:59:03+00:00,1601003456151814147,,1514615266591731719,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @RealAndrew90: Adam Schiff getting fact checked by Elon Musk is awesome.,2022-12-08 23:59:03+00:00,1601003455937916930,"Washington, D.C. & TEXAS!",18810387,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4005}"
RT @Moski1213: Fuckin gotdamn Elon fuckin Musk,2022-12-08 23:59:03+00:00,1601003454104670209,", Bloomington  Indiana ",441510461,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6249}"
RT @ChuckCallesto: BREAKING REPORT: Adam Schiff absolutely humiliated after getting FACT CHECKED BY ELON MUSK for falsely claiming that hat…,2022-12-08 23:59:01+00:00,1601003447125303297,,95354681,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @MattWallace888: Elon Musk has turned Twitter into the only trustworthy social media company!,2022-12-08 23:59:01+00:00,1601003446433243136,India,162740948,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4005}"
"RT @AP: Two women who lost their jobs at Twitter when Elon Musk took over are suing the company, claiming that last month's abrupt mass lay…",2022-12-08 23:59:01+00:00,1601003444550373376,"Charleston, WV",47404357,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.5983}"
"RT @TheLastRefuge2: Look at the presentation of how this guy was being positioned (early '21), in the context of the timing of the Trump Tr…",2022-12-08 23:59:00+00:00,1601003442436468736,Texas,1405698254466134016,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.5267}"
RT @iluminatibot: Bill Gates is buying up the majority of American farmland and BlackRock is buying the majority of single family houses bu…,2022-12-08 23:58:59+00:00,1601003439127162880,,1521147517202669569,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @Ozzi_Oficial: Elon Musk divulga documentos que revelam que o Twitter ajudou a fraudar eleições brasileiras para a CIA https://t.co/Pxfi…,2022-12-08 23:58:59+00:00,1601003438405394432,"São Paulo, Brasil",1115761614823673856,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @CollinRugg: In 3 weeks of being back on Twitter, I've gained over 90k followers thanks to Elon Musk &amp; the Conservative Twitter communit…",2022-12-08 23:58:58+00:00,1601003433846112256,"Buffalo, New York",14602051,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @TheLastRefuge2: Look at the presentation of how this guy was being positioned (early '21), in the context of the timing of the Trump Tr…",2022-12-08 23:58:58+00:00,1601003433158660097,,17609723,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.6705}"
"@elonmusk I've said this before.  Elon Musk is a mad genius, and here the emphasis is on mad. His son is named 
""X… https://t.co/uaKgrimhIE",2022-12-08 23:58:56+00:00,1601003425897934848,,1001562895019270148,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@CountDankulaTV Is Elon Musk a biologist? No. Then how could he possibly know?,2022-12-08 23:58:56+00:00,1601003425235275776,,62927083,"{'neg': 0.234, 'neu': 0.766, 'pos': 0.0, 'compound': -0.7506}"
"RT @tampafreepress: Lawsuit Filed Against Twitter Says Company “Targeted” Women In Layoffs
#twitter #lawsuit #classaction #news #elon #musk…",2022-12-08 23:58:56+00:00,1601003424447094790,"Tampa, FL",1137844959296593921,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.3736}"
RT @ProgressiveTex: Elon Musk discriminated against women. Surprise. #ProudBlue22 #DemVoice1,2022-12-08 23:58:55+00:00,1601003421037137920,"South Carolina, USA",592993491,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.2263}"
"RT @Flavioqr: “M. Musk a aussi promis aux régulateurs de respecter les lois européennes, qui imposent désormais aux réseaux sociaux de cons…",2022-12-08 23:58:54+00:00,1601003416364322816,Iberoamérica,92118641,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}"
"RT @RepAdamSchiff: On Elon Musk's Twitter:

- Slurs against Black people have tripled
- Slurs against women are up 33%
- Slurs against Jewi…",2022-12-08 23:58:54+00:00,1601003415173500928,"Houston, TX",20217198,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.4767}"
RT @ChuckCallesto: BREAKING REPORT: Adam Schiff absolutely humiliated after getting FACT CHECKED BY ELON MUSK for falsely claiming that hat…,2022-12-08 23:58:53+00:00,1601003413315014657,,1586838398555377667,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @ResisttheMS: 🔴 House Democrats Abruptly Cancel Hearing Where Elon Musk Was Scheduled to Appear

https://t.co/T73DzNPqX9",2022-12-08 23:58:52+00:00,1601003406914883585,,1586074082042384387,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4005}"
RT @MattWallace888: Elon Musk has turned Twitter into the only trustworthy social media company!,2022-12-08 23:58:51+00:00,1601003406046289920,,272152697,"{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.25}"
